customer_id,plan,country,monthly_usage_hours,tenure_months,subscription_type,churn
4919,Standard,Germany,53,14,Monthly,1
4920,Basic,India,112,7,Monthly,0
4921,Premium,Germany,28,2,Monthly,1
4922,Standard,Canada,113,7,Monthly,1
4923,Standard,Germany,5,7,Yearly,0
4924,Premium,India,66,5,Monthly,1
4925,Basic,Germany,18,47,Monthly,1
4926,Basic,Canada,60,40,Monthly,0
4927,Basic,UK,41,8,Yearly,0
4928,Basic,Canada,48,23,Monthly,1
4929,Standard,USA,119,31,Monthly,1
4930,Premium,Canada,111,19,Yearly,0
4931,Basic,USA,109,28,Monthly,0
4932,Basic,Germany,134,25,Yearly,0
4933,Premium,USA,50,33,Monthly,0
4934,Basic,Australia,53,38,Monthly,0
4935,Basic,Germany,45,31,Monthly,1
4936,Basic,USA,55,7,Monthly,1
4937,Premium,Canada,177,30,Yearly,0
4938,Standard,India,78,18,Monthly,1
4939,Standard,Germany,30,12,Monthly,0
4940,Premium,USA,17,4,Monthly,1
4941,Basic,India,14,25,Yearly,0
4942,Basic,USA,20,25,Yearly,0
4943,Premium,USA,59,14,Monthly,0
4944,Basic,USA,28,1,Monthly,1
4945,Standard,Canada,61,15,Monthly,0
4946,Premium,USA,21,36,Monthly,0
4947,Standard,India,57,14,Monthly,1
4948,Standard,Australia,24,39,Yearly,0
4949,Premium,USA,28,10,Yearly,0
4950,Premium,Australia,53,11,Monthly,0
4951,Basic,UK,36,16,Yearly,0
4952,Basic,Germany,84,2,Monthly,1
4953,Basic,Canada,83,32,Monthly,1
4954,Standard,UK,57,4,Monthly,1
4955,Basic,UK,108,37,Monthly,0
4956,Standard,India,28,20,Monthly,1
4957,Basic,India,24,18,Monthly,1
4958,Standard,Australia,15,9,Yearly,0
4959,Basic,Australia,60,46,Monthly,1
4960,Standard,Canada,19,38,Monthly,1
4961,Standard,Canada,39,18,Monthly,1
4962,Basic,Germany,31,39,Yearly,0
4963,Basic,USA,17,30,Yearly,1
4964,Standard,Canada,40,26,Monthly,0
4965,Basic,Canada,33,43,Monthly,1
4966,Basic,Australia,44,30,Monthly,0
4967,Premium,USA,59,17,Monthly,1
4968,Standard,Germany,32,44,Monthly,0
4969,Premium,India,72,14,Monthly,0
4970,Basic,Germany,24,28,Yearly,0
4971,Basic,USA,127,25,Monthly,1
4972,Premium,India,46,32,Yearly,0
4973,Standard,India,108,12,Monthly,0
4974,Standard,India,63,15,Monthly,0
4975,Basic,Germany,70,47,Monthly,0
4976,Basic,Australia,5,6,Yearly,0
4977,Basic,USA,115,40,Yearly,1
4978,Basic,Germany,81,2,Monthly,1
4979,Basic,Germany,184,35,Yearly,0
4980,Basic,UK,55,31,Monthly,0
4981,Premium,Canada,96,45,Monthly,1
4982,Basic,Germany,88,6,Yearly,0
4983,Standard,UK,85,6,Yearly,0
4984,Premium,Australia,81,2,Monthly,0
4985,Standard,Australia,28,10,Monthly,1
4986,Basic,USA,53,26,Yearly,0
4987,Standard,UK,27,37,Yearly,1
4988,Standard,Germany,61,39,Monthly,0
4989,Standard,USA,67,44,Monthly,1
4990,Standard,UK,21,6,Monthly,1
4991,Premium,Germany,29,20,Yearly,0
4992,Standard,USA,42,21,Monthly,1
4993,Basic,USA,27,10,Yearly,0
4994,Standard,Canada,31,24,Monthly,1
4995,Basic,Australia,66,15,Yearly,0
4996,Premium,Germany,44,44,Monthly,0
4997,Basic,Canada,84,34,Monthly,1
4998,Basic,USA,43,38,Monthly,1
4999,Premium,USA,70,12,Monthly,0
5000,Standard,UK,31,30,Yearly,0
5001,Basic,Canada,42,13,Yearly,1
5002,Basic,India,61,28,Yearly,0
5003,Premium,Germany,53,17,Monthly,0
5004,Basic,Australia,16,6,Monthly,0
5005,Premium,Canada,3,42,Monthly,1
5006,Basic,USA,48,2,Yearly,0
5007,Standard,UK,79,14,Monthly,1
5008,Premium,Germany,53,24,Monthly,1
5009,Basic,Australia,21,1,Monthly,1
5010,Basic,Germany,89,34,Monthly,0
5011,Basic,UK,10,7,Yearly,0
5012,Standard,USA,70,10,Yearly,0
5013,Standard,Australia,28,16,Yearly,0
5014,Standard,India,58,19,Yearly,0
5015,Basic,UK,17,26,Monthly,1
5016,Basic,India,56,44,Monthly,0
5017,Basic,Canada,125,47,Yearly,0
5018,Basic,Germany,43,36,Monthly,0
5019,Standard,Australia,51,40,Yearly,0
5020,Premium,USA,66,42,Monthly,0
5021,Standard,India,45,38,Monthly,1
5022,Basic,USA,115,34,Monthly,0
5023,Premium,Canada,17,28,Monthly,1
5024,Standard,India,53,16,Yearly,1
5025,Premium,USA,70,44,Yearly,0
5026,Standard,USA,66,23,Monthly,1
5027,Basic,Canada,35,23,Monthly,1
5028,Basic,UK,105,45,Monthly,1
5029,Standard,Australia,87,8,Monthly,0
5030,Basic,Canada,26,9,Monthly,1
5031,Basic,India,107,26,Yearly,0
5032,Standard,India,20,9,Yearly,0
5033,Standard,Germany,47,9,Monthly,0
5034,Standard,USA,81,39,Monthly,1
5035,Basic,Australia,25,20,Yearly,1
5036,Basic,India,91,5,Monthly,0
5037,Standard,UK,44,14,Monthly,0
5038,Premium,UK,76,25,Monthly,1
5039,Standard,Canada,100,18,Yearly,0
5040,Premium,India,42,32,Yearly,0
5041,Standard,Australia,106,45,Monthly,0
5042,Standard,Australia,45,46,Monthly,0
5043,Basic,India,133,47,Yearly,1
5044,Standard,Germany,15,23,Monthly,1
5045,Standard,Germany,55,38,Yearly,0
5046,Standard,Germany,88,15,Yearly,0
5047,Basic,India,71,38,Monthly,0
5048,Standard,Canada,33,12,Yearly,0
5049,Basic,Australia,139,17,Yearly,0
5050,Standard,Canada,34,34,Monthly,1
5051,Basic,Canada,85,23,Yearly,0
5052,Premium,Canada,47,36,Monthly,0
5053,Basic,UK,47,18,Yearly,0
5054,Basic,India,110,32,Yearly,1
5055,Basic,USA,41,40,Monthly,0
5056,Standard,India,46,46,Monthly,0
5057,Basic,Canada,26,41,Monthly,1
5058,Basic,UK,92,26,Monthly,0
5059,Standard,UK,29,16,Monthly,1
5060,Basic,India,135,12,Monthly,0
5061,Premium,USA,111,32,Yearly,0
5062,Premium,Canada,72,22,Monthly,1
5063,Standard,UK,17,22,Yearly,1
5064,Basic,Canada,31,24,Monthly,1
5065,Standard,Canada,123,29,Monthly,0
5066,Basic,Australia,32,40,Monthly,1
5067,Basic,Canada,37,43,Monthly,0
5068,Basic,Germany,56,35,Yearly,0
5069,Premium,Australia,68,20,Yearly,0
5070,Basic,Canada,51,44,Monthly,1
5071,Standard,Canada,115,13,Yearly,0
5072,Standard,USA,103,5,Monthly,1
5073,Basic,Australia,35,38,Monthly,0
5074,Basic,Australia,43,18,Monthly,1
5075,Premium,USA,56,12,Yearly,0
5076,Standard,Germany,85,30,Monthly,1
5077,Standard,Australia,35,1,Monthly,0
5078,Basic,Germany,65,44,Monthly,1
5079,Basic,Canada,89,31,Monthly,0
5080,Basic,UK,41,15,Monthly,0
5081,Basic,UK,105,19,Yearly,0
5082,Basic,India,53,46,Monthly,1
5083,Premium,UK,73,5,Yearly,0
5084,Basic,UK,87,16,Monthly,1
5085,Basic,USA,22,43,Yearly,0
5086,Standard,India,73,44,Monthly,0
5087,Standard,India,48,6,Yearly,0
5088,Basic,USA,39,10,Monthly,0
5089,Standard,UK,111,16,Yearly,0
5090,Basic,UK,133,5,Yearly,0
5091,Basic,India,92,44,Monthly,0
5092,Basic,UK,31,1,Monthly,1
5093,Premium,India,8,5,Yearly,1
5094,Basic,UK,75,12,Monthly,0
5095,Basic,Canada,123,38,Yearly,0
5096,Basic,USA,50,37,Monthly,1
5097,Premium,Australia,61,20,Monthly,0
5098,Basic,Germany,138,8,Monthly,1
5099,Basic,Canada,128,8,Monthly,1
5100,Basic,UK,61,7,Monthly,1
5101,Basic,Germany,77,30,Monthly,1
5102,Standard,Australia,57,44,Monthly,0
5103,Standard,Canada,28,19,Yearly,0
5104,Basic,Australia,45,25,Monthly,1
5105,Basic,USA,54,15,Yearly,0
5106,Basic,Germany,50,1,Yearly,0
5107,Basic,Australia,29,25,Monthly,1
5108,Basic,Germany,33,35,Monthly,1
5109,Standard,USA,25,28,Yearly,0
5110,Premium,Australia,98,21,Monthly,0
5111,Premium,Canada,124,23,Monthly,1
5112,Premium,Germany,63,29,Yearly,0
5113,Standard,Australia,12,33,Monthly,1
5114,Standard,USA,15,26,Yearly,1
5115,Basic,Australia,72,46,Monthly,0
5116,Standard,Australia,49,13,Monthly,0
5117,Basic,Canada,10,4,Yearly,0
5118,Basic,UK,109,33,Monthly,0
5119,Standard,India,50,10,Yearly,0
5120,Basic,UK,38,39,Monthly,1
5121,Basic,UK,60,20,Yearly,0
5122,Premium,India,48,38,Monthly,0
5123,Basic,Australia,26,31,Monthly,0
5124,Basic,UK,66,13,Yearly,0
5125,Premium,UK,44,34,Monthly,0
5126,Standard,USA,13,11,Monthly,1
5127,Standard,USA,65,27,Yearly,0
5128,Basic,Canada,29,7,Yearly,0
5129,Basic,Germany,85,15,Yearly,0
5130,Premium,Australia,53,11,Monthly,0
5131,Standard,Canada,53,2,Monthly,0
5132,Standard,USA,22,11,Monthly,0
5133,Basic,USA,75,46,Yearly,0
5134,Basic,India,55,41,Yearly,0
5135,Premium,India,74,45,Monthly,0
5136,Basic,USA,46,41,Yearly,0
5137,Standard,UK,21,25,Yearly,0
5138,Basic,Canada,98,15,Monthly,1
5139,Standard,USA,92,2,Yearly,1
5140,Premium,Australia,34,22,Monthly,0
5141,Standard,USA,41,10,Monthly,0
5142,Basic,India,20,36,Monthly,1
5143,Standard,Canada,21,6,Monthly,1
5144,Standard,Canada,59,32,Monthly,1
5145,Basic,Germany,71,13,Yearly,0
5146,Premium,USA,67,32,Monthly,0
5147,Standard,Germany,73,36,Yearly,0
5148,Premium,India,122,2,Monthly,0
5149,Standard,Germany,46,13,Monthly,0
5150,Basic,UK,101,42,Yearly,1
5151,Basic,USA,146,7,Monthly,0
5152,Basic,USA,20,32,Monthly,1
5153,Premium,Canada,65,37,Monthly,1
5154,Standard,Germany,51,36,Yearly,0
5155,Standard,Canada,34,29,Monthly,1
5156,Basic,Australia,41,39,Monthly,1
5157,Basic,Germany,13,42,Monthly,0
5158,Standard,Germany,22,11,Monthly,0
5159,Basic,India,73,12,Yearly,0
5160,Basic,Germany,76,36,Monthly,1
5161,Standard,Canada,52,27,Monthly,1
5162,Basic,Australia,81,27,Monthly,0
5163,Basic,Germany,43,30,Monthly,0
5164,Basic,Germany,45,1,Monthly,1
5165,Basic,USA,43,26,Monthly,1
5166,Premium,USA,41,35,Monthly,0
5167,Basic,Australia,30,8,Yearly,0
5168,Basic,USA,40,28,Yearly,1
5169,Basic,UK,86,4,Monthly,1
5170,Standard,USA,96,31,Yearly,0
5171,Basic,UK,15,12,Monthly,1
5172,Standard,Australia,100,17,Monthly,0
5173,Basic,UK,30,37,Monthly,1
5174,Basic,Australia,43,18,Yearly,0
5175,Basic,Canada,62,34,Monthly,0
5176,Premium,USA,159,22,Yearly,0
5177,Premium,Germany,38,12,Monthly,0
5178,Basic,India,107,41,Monthly,0
5179,Standard,Germany,29,35,Monthly,1
5180,Premium,USA,17,13,Yearly,0
5181,Basic,Germany,92,26,Yearly,0
5182,Premium,USA,46,34,Yearly,0
5183,Basic,USA,106,13,Yearly,0
5184,Premium,Germany,117,3,Monthly,1
5185,Standard,UK,29,36,Monthly,1
5186,Premium,Canada,29,38,Yearly,1
5187,Standard,Canada,53,35,Yearly,0
5188,Basic,Canada,105,42,Yearly,0
5189,Premium,Canada,93,5,Yearly,1
5190,Basic,India,24,37,Yearly,1
5191,Basic,Australia,34,23,Monthly,1
5192,Standard,USA,61,44,Yearly,0
5193,Standard,India,12,34,Yearly,1
5194,Premium,Canada,14,7,Monthly,0
5195,Basic,Canada,109,28,Monthly,1
5196,Standard,Germany,32,31,Yearly,1
5197,Standard,Canada,56,41,Yearly,0
5198,Basic,USA,25,10,Monthly,0
5199,Basic,Canada,122,37,Monthly,1
5200,Basic,Canada,44,47,Yearly,0
5201,Basic,India,52,35,Yearly,0
5202,Premium,USA,52,25,Monthly,1
5203,Standard,UK,30,6,Yearly,1
5204,Standard,Germany,67,38,Monthly,1
5205,Premium,UK,113,37,Monthly,1
5206,Basic,Australia,161,45,Monthly,0
5207,Premium,India,24,31,Yearly,0
5208,Basic,Canada,49,24,Yearly,0
5209,Premium,Germany,4,29,Yearly,0
5210,Basic,Australia,19,35,Monthly,1
5211,Premium,Australia,60,37,Yearly,0
5212,Basic,USA,61,35,Monthly,1
5213,Basic,Germany,36,2,Monthly,1
5214,Standard,Australia,40,15,Monthly,0
5215,Basic,India,17,44,Monthly,1
5216,Standard,Canada,71,1,Yearly,0
5217,Basic,India,27,25,Yearly,1
5218,Standard,Australia,162,10,Monthly,1
5219,Basic,USA,122,34,Monthly,0
5220,Basic,UK,35,40,Monthly,1
5221,Basic,Canada,29,5,Monthly,0
5222,Basic,Canada,85,18,Monthly,1
5223,Basic,India,35,32,Yearly,1
5224,Basic,India,11,25,Monthly,1
5225,Basic,India,83,2,Yearly,1
5226,Basic,Australia,54,31,Monthly,1
5227,Standard,Canada,59,32,Yearly,0
5228,Premium,India,30,21,Yearly,0
5229,Basic,Germany,198,18,Yearly,0
5230,Standard,Australia,145,45,Monthly,0
5231,Standard,Australia,13,9,Monthly,0
5232,Basic,Germany,37,23,Yearly,1
5233,Standard,Germany,24,38,Yearly,1
5234,Basic,Australia,62,23,Yearly,0
5235,Standard,Canada,76,16,Yearly,0
5236,Basic,India,110,15,Monthly,0
5237,Standard,USA,196,24,Yearly,0
5238,Standard,India,118,47,Yearly,0
5239,Basic,Canada,42,41,Yearly,0
5240,Basic,Germany,124,38,Monthly,0
5241,Premium,Canada,43,16,Monthly,1
5242,Basic,India,67,43,Yearly,1
5243,Standard,Canada,24,21,Yearly,0
5244,Premium,USA,33,26,Monthly,1
5245,Standard,Canada,29,45,Yearly,0
5246,Standard,UK,54,35,Monthly,1
5247,Standard,Canada,78,45,Yearly,0
5248,Premium,India,50,26,Monthly,0
5249,Basic,UK,99,36,Monthly,1
5250,Basic,Germany,62,3,Yearly,0
5251,Basic,India,93,26,Monthly,1
5252,Premium,Australia,42,7,Monthly,0
5253,Standard,USA,20,23,Monthly,1
5254,Basic,Canada,39,41,Monthly,1
5255,Premium,Canada,44,19,Monthly,1
5256,Basic,India,53,13,Yearly,1
5257,Basic,Canada,106,23,Yearly,0
5258,Standard,Canada,73,1,Monthly,1
5259,Basic,Germany,52,6,Yearly,0
5260,Premium,Canada,38,8,Yearly,0
5261,Basic,Canada,24,38,Monthly,1
5262,Premium,Germany,43,28,Monthly,1
5263,Standard,Australia,156,28,Monthly,1
5264,Basic,Canada,19,16,Yearly,0
5265,Premium,Australia,45,32,Monthly,0
5266,Standard,Germany,49,23,Monthly,0
5267,Basic,USA,39,6,Monthly,0
5268,Basic,Canada,49,7,Monthly,1
5269,Premium,India,32,7,Monthly,1
5270,Basic,UK,115,9,Yearly,0
5271,Basic,USA,24,26,Monthly,1
5272,Basic,Canada,30,47,Yearly,1
5273,Basic,India,32,19,Yearly,0
5274,Standard,UK,24,27,Monthly,1
5275,Basic,Germany,40,41,Yearly,0
5276,Basic,Canada,99,13,Monthly,0
5277,Basic,Australia,19,21,Monthly,1
5278,Basic,Australia,68,42,Yearly,0
5279,Premium,Germany,52,28,Yearly,0
5280,Basic,USA,81,4,Yearly,0
5281,Premium,Australia,49,8,Monthly,0
5282,Basic,UK,93,33,Monthly,0
5283,Basic,Australia,48,15,Monthly,1
5284,Premium,UK,16,7,Monthly,1
5285,Basic,Australia,55,6,Monthly,0
5286,Standard,Germany,82,16,Yearly,0
5287,Premium,Germany,14,2,Yearly,0
5288,Basic,Australia,71,25,Monthly,1
5289,Basic,USA,43,19,Monthly,1
5290,Standard,India,44,37,Monthly,1
5291,Basic,Australia,40,5,Monthly,1
5292,Basic,Canada,57,20,Monthly,0
5293,Basic,India,90,23,Yearly,1
5294,Basic,Australia,33,15,Yearly,1
5295,Standard,UK,74,9,Monthly,1
5296,Basic,Canada,26,7,Yearly,0
5297,Basic,USA,73,37,Monthly,0
5298,Standard,India,74,3,Monthly,0
5299,Basic,India,83,24,Yearly,1
5300,Basic,Canada,58,21,Monthly,0
5301,Standard,USA,83,30,Monthly,0
5302,Basic,Australia,23,18,Monthly,1
5303,Standard,USA,103,16,Monthly,0
5304,Premium,Australia,54,45,Monthly,0
5305,Basic,India,118,17,Monthly,1
5306,Standard,Australia,47,27,Monthly,1
5307,Basic,India,43,44,Monthly,0
5308,Basic,Germany,31,10,Yearly,1
5309,Premium,Canada,57,20,Monthly,0
5310,Premium,USA,65,47,Yearly,0
5311,Basic,UK,27,21,Yearly,1
5312,Standard,Canada,31,15,Monthly,1
5313,Premium,Australia,23,11,Monthly,0
5314,Premium,Germany,50,10,Yearly,0
5315,Standard,Canada,113,14,Monthly,1
5316,Basic,India,42,45,Monthly,1
5317,Basic,Canada,29,9,Yearly,0
5318,Premium,Australia,31,45,Yearly,0
5319,Basic,Canada,31,46,Yearly,0
5320,Standard,Canada,90,30,Yearly,0
5321,Basic,Australia,89,15,Monthly,1
5322,Basic,UK,43,17,Yearly,0
5323,Basic,Germany,98,32,Monthly,1
5324,Premium,Canada,50,33,Yearly,0
5325,Basic,Canada,40,16,Yearly,0
5326,Standard,UK,64,19,Yearly,0
5327,Basic,USA,123,2,Yearly,0
5328,Basic,Canada,25,4,Monthly,1
5329,Basic,Australia,74,5,Yearly,1
5330,Standard,Australia,88,38,Yearly,0
5331,Basic,Canada,104,8,Yearly,0
5332,Basic,USA,86,40,Monthly,0
5333,Basic,Australia,20,24,Monthly,1
5334,Basic,Canada,71,31,Yearly,0
5335,Premium,Canada,50,21,Monthly,0
5336,Premium,Canada,192,14,Yearly,0
5337,Basic,Germany,144,7,Monthly,0
5338,Standard,Australia,53,3,Yearly,0
5339,Premium,India,47,26,Yearly,0
5340,Basic,Germany,106,28,Monthly,1
5341,Premium,USA,21,44,Monthly,0
5342,Premium,Germany,45,19,Monthly,0
5343,Basic,Germany,78,13,Yearly,0
5344,Basic,UK,27,1,Monthly,1
5345,Premium,USA,15,39,Monthly,1
5346,Standard,USA,72,38,Monthly,0
5347,Basic,USA,61,9,Monthly,0
5348,Basic,Germany,102,21,Monthly,1
5349,Basic,USA,26,1,Monthly,0
5350,Standard,Australia,41,8,Yearly,0
5351,Standard,UK,26,22,Yearly,0
5352,Premium,Canada,73,26,Monthly,0
5353,Basic,Germany,11,28,Monthly,0
5354,Standard,Canada,62,17,Monthly,0
5355,Standard,Canada,123,21,Yearly,0
5356,Basic,Germany,135,28,Monthly,1
5357,Basic,Australia,76,18,Yearly,1
5358,Premium,Germany,61,33,Monthly,0
5359,Premium,USA,115,29,Monthly,1
5360,Basic,UK,48,31,Monthly,0
5361,Standard,Germany,61,12,Yearly,0
5362,Basic,Canada,67,46,Yearly,1
5363,Standard,Germany,49,19,Monthly,0
5364,Standard,UK,37,33,Monthly,1
5365,Standard,India,73,30,Yearly,1
5366,Premium,Australia,61,6,Monthly,1
5367,Standard,Canada,76,20,Monthly,0
5368,Basic,India,39,33,Monthly,1
5369,Standard,India,55,29,Monthly,0
5370,Basic,UK,61,35,Yearly,1
5371,Basic,Australia,81,26,Yearly,0
5372,Basic,Germany,36,23,Monthly,1
5373,Basic,India,66,37,Yearly,0
5374,Standard,USA,72,27,Yearly,0
5375,Basic,Germany,21,23,Yearly,1
5376,Standard,Australia,49,38,Monthly,0
5377,Standard,Canada,68,30,Yearly,0
5378,Basic,Germany,29,43,Monthly,0
5379,Premium,UK,106,42,Monthly,0
5380,Basic,UK,63,18,Yearly,1
5381,Basic,Canada,66,30,Monthly,1
5382,Standard,Canada,118,19,Monthly,0
5383,Basic,Canada,43,45,Monthly,0
5384,Basic,UK,97,42,Monthly,0
5385,Standard,Australia,65,43,Monthly,0
5386,Standard,Australia,61,1,Monthly,0
5387,Basic,Germany,100,45,Monthly,1
5388,Premium,India,74,4,Monthly,0
5389,Standard,India,103,17,Monthly,0
5390,Premium,USA,24,37,Monthly,1
5391,Basic,UK,100,6,Monthly,1
5392,Standard,Canada,30,40,Monthly,1
5393,Premium,Australia,14,44,Monthly,1
5394,Standard,Germany,9,41,Yearly,1
5395,Standard,Australia,120,31,Yearly,1
5396,Basic,UK,105,38,Monthly,1
5397,Basic,USA,100,22,Yearly,1
5398,Basic,Australia,10,21,Monthly,1
5399,Basic,India,28,22,Monthly,1
5400,Premium,Germany,79,45,Yearly,0
5401,Basic,India,77,35,Yearly,0
5402,Premium,Germany,73,29,Yearly,0
5403,Premium,Canada,43,24,Monthly,1
5404,Basic,Germany,58,17,Monthly,0
5405,Basic,Canada,45,36,Monthly,1
5406,Premium,UK,58,45,Monthly,0
5407,Premium,India,117,23,Monthly,1
5408,Basic,Germany,45,10,Monthly,0
5409,Basic,Germany,57,29,Monthly,0
5410,Standard,USA,14,37,Monthly,0
5411,Standard,India,124,27,Monthly,0
5412,Basic,UK,115,20,Monthly,0
5413,Standard,Canada,31,12,Monthly,1
5414,Basic,UK,38,38,Yearly,1
5415,Basic,USA,38,6,Monthly,0
5416,Basic,UK,23,26,Yearly,0
5417,Basic,Canada,100,24,Yearly,0
5418,Basic,India,36,46,Monthly,0
5419,Basic,Australia,2,2,Monthly,1
5420,Basic,USA,49,4,Yearly,1
5421,Basic,Germany,26,30,Monthly,1
5422,Basic,Germany,33,2,Monthly,0
5423,Premium,India,27,32,Monthly,0
5424,Basic,Australia,29,6,Yearly,0
5425,Basic,UK,20,1,Monthly,0
5426,Standard,Germany,9,42,Monthly,0
5427,Premium,USA,51,23,Monthly,0
5428,Basic,Australia,120,29,Yearly,0
5429,Standard,Canada,63,8,Yearly,0
5430,Standard,UK,77,43,Monthly,0
5431,Standard,Australia,63,24,Yearly,0
5432,Basic,Canada,11,13,Yearly,0
5433,Standard,Australia,9,12,Monthly,1
5434,Basic,Australia,29,5,Monthly,0
5435,Standard,UK,56,19,Monthly,0
5436,Standard,USA,85,18,Monthly,1
5437,Basic,Canada,120,15,Yearly,0
5438,Premium,USA,35,12,Monthly,1
5439,Basic,Canada,46,46,Monthly,0
5440,Premium,UK,73,11,Monthly,0
5441,Basic,USA,64,5,Yearly,1
5442,Basic,UK,62,19,Monthly,1
5443,Basic,Australia,27,2,Monthly,0
5444,Premium,Australia,30,36,Yearly,0
5445,Basic,UK,16,9,Yearly,0
5446,Basic,Canada,16,8,Monthly,0
5447,Basic,Australia,34,31,Yearly,0
5448,Standard,Canada,15,47,Monthly,0
5449,Standard,USA,71,30,Yearly,0
5450,Basic,Germany,93,14,Yearly,0
5451,Basic,Australia,42,23,Monthly,0
5452,Basic,Australia,48,7,Yearly,0
5453,Basic,India,68,21,Monthly,0
5454,Basic,Canada,97,8,Monthly,1
5455,Standard,UK,84,4,Monthly,0
5456,Basic,India,144,8,Yearly,0
5457,Basic,USA,74,41,Monthly,1
5458,Basic,India,76,11,Yearly,0
5459,Premium,India,65,24,Monthly,0
5460,Premium,Germany,65,9,Monthly,1
5461,Premium,Germany,36,17,Monthly,1
5462,Basic,India,50,18,Monthly,0
5463,Basic,Germany,39,21,Yearly,1
5464,Basic,Germany,20,31,Monthly,1
5465,Basic,India,116,9,Monthly,0
5466,Standard,Canada,153,45,Monthly,1
5467,Standard,Germany,65,34,Monthly,0
5468,Premium,India,45,17,Monthly,0
5469,Premium,Canada,38,21,Monthly,1
5470,Basic,Australia,38,23,Yearly,0
5471,Standard,Germany,102,44,Monthly,1
5472,Basic,India,32,36,Monthly,1
5473,Basic,Germany,61,34,Monthly,0
5474,Standard,Canada,41,10,Yearly,0
5475,Basic,India,129,30,Yearly,0
5476,Basic,Canada,35,36,Monthly,0
5477,Basic,Australia,43,32,Monthly,0
5478,Standard,UK,20,27,Monthly,1
5479,Standard,USA,29,1,Yearly,1
5480,Basic,UK,50,17,Yearly,1
5481,Premium,Germany,43,44,Monthly,0
5482,Basic,Canada,38,9,Monthly,0
5483,Basic,India,62,18,Monthly,0
5484,Standard,Canada,47,22,Monthly,0
5485,Standard,Germany,75,30,Yearly,1
5486,Premium,India,52,11,Monthly,0
5487,Basic,UK,48,42,Yearly,0
5488,Standard,Canada,51,42,Monthly,1
5489,Standard,USA,12,39,Yearly,0
5490,Premium,Australia,63,15,Monthly,0
5491,Basic,Australia,96,36,Monthly,1
5492,Standard,Germany,15,12,Monthly,1
5493,Standard,Germany,65,47,Monthly,0
5494,Basic,Canada,44,26,Monthly,0
5495,Basic,UK,62,6,Yearly,0
5496,Basic,UK,102,35,Monthly,0
5497,Standard,USA,38,45,Monthly,1
5498,Premium,USA,79,2,Yearly,0
5499,Standard,Canada,35,23,Monthly,0
5500,Standard,India,129,4,Yearly,1
5501,Standard,UK,70,38,Yearly,0
5502,Basic,India,108,43,Monthly,1
5503,Basic,India,84,3,Monthly,0
5504,Basic,Canada,40,42,Monthly,0
5505,Basic,USA,75,9,Monthly,1
5506,Basic,India,66,19,Monthly,0
5507,Standard,Canada,60,2,Monthly,1
5508,Basic,USA,58,19,Monthly,0
5509,Basic,India,103,1,Monthly,1
5510,Basic,India,65,7,Yearly,0
5511,Basic,USA,12,10,Monthly,1
5512,Premium,Australia,91,5,Monthly,1
5513,Premium,USA,16,40,Yearly,0
5514,Standard,Germany,114,7,Monthly,0
5515,Basic,Germany,11,38,Yearly,1
5516,Standard,Canada,80,10,Monthly,0
5517,Premium,Canada,90,24,Monthly,1
5518,Standard,UK,59,6,Yearly,0
5519,Basic,Germany,40,44,Yearly,0
5520,Standard,USA,103,42,Monthly,0
5521,Premium,Germany,30,39,Monthly,1
5522,Standard,Australia,12,7,Yearly,1
5523,Standard,Canada,44,30,Monthly,0
5524,Basic,Australia,75,27,Monthly,0
5525,Standard,Canada,62,33,Yearly,0
5526,Basic,Australia,93,3,Yearly,0
5527,Standard,Canada,14,39,Yearly,0
5528,Basic,USA,72,4,Monthly,0
5529,Basic,Australia,88,37,Monthly,0
5530,Basic,India,59,5,Yearly,1
5531,Standard,Canada,143,38,Monthly,1
5532,Basic,Germany,37,31,Monthly,0
5533,Standard,India,58,40,Yearly,0
5534,Standard,Germany,48,45,Monthly,1
5535,Basic,Canada,100,22,Monthly,0
5536,Basic,USA,114,41,Yearly,0
5537,Basic,India,33,8,Yearly,1
5538,Premium,India,27,32,Yearly,1
5539,Standard,Canada,68,16,Monthly,0
5540,Basic,Australia,53,14,Monthly,0
5541,Basic,Canada,76,45,Monthly,1
